,state,numcol,yieldpercol,yieldpercol_kg,totalprod,totalprod_kg,totalprod_to,stocks,stocks_to,priceperlb,priceperkg,pricepertonne,prodvalue,year,StateName,Region,FIPS,CLOTHIANIDIN,IMIDACLOPRID,THIAMETHOXAM,ACETAMIPRID,THIACLOPRID,AllNeonic
970,VA,7000.0,50,22.6796185,350000.0,158757.32950000002,158.7573295,119000.0,53.97749203,1.48,3.262841480336188,3262.8414803361884,518000.0,1996,Virginia,South,51,0.0,756.3,0.0,0.0,0.0,756.3
971,VA,8000.0,53,24.04039561,424000.0,192323.16488,192.32316488,157000.0,71.21400209,1.45,3.1967028016807246,3196.702801680725,615000.0,1997,Virginia,South,51,0.0,1444.6,0.0,0.0,0.0,1444.6
972,VA,9000.0,45,20.41165665,405000.0,183704.90985,183.70490985,97000.0,43.99845989,0.67,1.47709715663868,1477.09715663868,271000.0,1995,Virginia,South,51,0.0,1347.7,0.0,0.0,0.0,1347.7
973,VA,10000.0,54,24.49398798,540000.0,244939.87980000002,244.9398798,59000.0,26.76194983,0.81,1.7857443236975084,1785.7443236975087,437000.0,1993,Virginia,South,51,,,,,,
974,VA,11000.0,52,23.586803240000002,572000.0,259454.83564,259.45483564,109000.0,49.441568329999996,0.65,1.4330047042017042,1433.0047042017043,372000.0,1994,Virginia,South,51,,,,,,
975,VA,13000.0,38,17.23651006,494000.0,224074.63078,224.07463078,84000.0,38.10175908,0.71,1.5652820615126306,1565.282061512631,351000.0,1992,Virginia,South,51,,,,,,
976,VA,16000.0,33,14.968548210000002,528000.0,239496.77136,239.49677136,58000.0,26.30835746,0.72,1.5873282877311183,1587.3282877311185,380000.0,1991,Virginia,South,51,,,,,,
977,VA,4000.0,40,18.143694800000002,160000.0,72574.7792,72.5747792,21000.0,9.52543977,4.07,8.972814070924517,8972.814070924518,651000.0,2011,Virginia,South,51,3086.9,4546.1,5719.8,838.4,9.3,14200.5
978,VA,4000.0,41,18.59728717,164000.0,74389.14868,74.38914868,23000.0,10.43262451,3.77,8.311427284369884,8311.427284369885,618000.0,2012,Virginia,South,51,6663.5,2546.8,3471.1,628.5,14.8,13324.7
979,VA,5000.0,35,15.875732950000002,175000.0,79378.66475000001,79.37866475,39000.0,17.69010243,5.73,12.632487623193486,12632.487623193487,1003000.0,2017,Virginia,South,51,,,,,,
980,VA,5000.0,35,15.875732950000002,175000.0,79378.66475000001,79.37866475,42000.0,19.05087954,4.5,9.920801798319491,9920.801798319491,788000.0,2013,Virginia,South,51,2191.6,8739.3,4279.2,309.2,10.8,15530.1
981,VA,5000.0,37,16.78291769,185000.0,83914.58845000001,83.91458845,37000.0,16.782917689999998,3.32,7.319347104537935,7319.347104537936,614000.0,2010,Virginia,South,51,3070.4,2374.8,1349.2,836.0,70.1,7700.5
982,VA,5000.0,38,17.23651006,190000.0,86182.5503,86.1825503,30000.0,13.607771099999999,5.85,12.897042337815337,12897.042337815337,1112000.0,2016,Virginia,South,51,4225.6,3238.6,1000.9,1306.8,0.0,9771.90000000001
983,VA,6000.0,37,16.78291769,222000.0,100697.50614000001,100.69750614,69000.0,31.29787353,1.68,3.703766004705943,3703.7660047059435,373000.0,2003,Virginia,South,51,0.0,958.7,234.2,13.2,0.0,1206.1
984,VA,6000.0,38,17.23651006,228000.0,103419.06036,103.41906036,50000.0,22.6796185,5.53,12.19156309882373,12191.563098823732,1261000.0,2015,Virginia,South,51,141.0,4370.8,400.5,1568.8,23.1,6504.2
985,VA,6000.0,39,17.69010243,234000.0,106140.61458000001,106.14061457999999,56000.0,25.401172719999998,3.45,7.605948045378277,7605.948045378277,807000.0,2009,Virginia,South,51,3954.9,1283.8,3659.6,486.1,177.4,9561.8
986,VA,6000.0,41,18.59728717,246000.0,111583.72302,111.58372302,57000.0,25.85476509,4.68,10.31763387025227,10317.63387025227,1151000.0,2014,Virginia,South,51,5310.4,12277.3,3840.9,751.3,29.7,22209.6
987,VA,6000.0,42,19.05087954,252000.0,114305.27724000001,114.30527724,45000.0,20.41165665,2.42,5.335186744874037,5335.186744874038,610000.0,2008,Virginia,South,51,5303.8,1061.8,1514.2,481.0,0.0,8360.8
988,VA,6000.0,46,20.86524902,276000.0,125191.49412,125.19149412,63000.0,28.57631931,2.43,5.357232971092525,5357.232971092526,671000.0,2007,Virginia,South,51,2899.7,1890.4,2715.4,710.4,25.8,8241.7
989,VA,7000.0,35,15.875732950000002,245000.0,111130.13065,111.13013065,86000.0,39.00894382,1.17,2.5794084675630673,2579.4084675630675,287000.0,1999,Virginia,South,51,0.0,835.5,0.0,0.0,0.0,835.5
990,VA,7000.0,38,17.23651006,266000.0,120655.57042,120.65557042,69000.0,31.29787353,2.1,4.629707505882429,4629.707505882429,559000.0,2004,Virginia,South,51,1319.2,1480.5,616.5,132.8,0.0,3549.0
991,VA,7000.0,42,19.05087954,294000.0,133356.15678000002,133.35615678,103000.0,46.72001411,1.5,3.3069339327731635,3306.9339327731636,441000.0,2000,Virginia,South,51,0.0,1660.0,0.0,0.0,0.0,1660.0
992,VA,8000.0,37,16.78291769,296000.0,134263.34152000002,134.26334151999998,59000.0,26.76194983,2.2,4.850169768067307,4850.169768067307,651000.0,2005,Virginia,South,51,1038.9,1388.6,437.0,1041.6,20.9,3927.0
993,VA,8000.0,37,16.78291769,296000.0,134263.34152000002,134.26334151999998,86000.0,39.00894382,1.33,2.932148087058872,2932.148087058872,394000.0,1998,Virginia,South,51,0.0,2842.2,0.0,0.0,0.0,2842.2
994,VA,8000.0,38,17.23651006,304000.0,137892.08048,137.89208048,79000.0,35.83379723,1.9,4.188782981512674,4188.782981512674,578000.0,2002,Virginia,South,51,0.0,3070.0,250.8,0.0,0.0,3320.8
995,VA,8000.0,42,19.05087954,336000.0,152407.03632,152.40703632,114000.0,51.70953018,2.2,4.850169768067307,4850.169768067307,739000.0,2006,Virginia,South,51,2827.3,3115.1,1173.0,1046.9,61.2,8223.5
996,VA,9000.0,52,23.586803240000002,468000.0,212281.22916000002,212.28122915999998,94000.0,42.63768278,1.26,2.7778245035294575,2777.8245035294576,590000.0,2001,Virginia,South,51,0.0,1708.9,0.0,0.0,0.0,1708.9
997,VT,4000.0,83,37.648166710000005,332000.0,150592.66684000002,150.59266684,93000.0,42.184090409999996,1.01,2.2266688480672636,2226.6688480672638,335000.0,1996,Vermont,Northeast,50,0.0,510.2,0.0,0.0,0.0,510.2
998,VT,5000.0,63,28.576319310000002,315000.0,142881.59655000002,142.88159654999998,249000.0,112.94450013,0.83,1.8298367761344838,1829.836776134484,261000.0,1997,Vermont,Northeast,50,0.0,68.3,0.0,0.0,0.0,68.3
999,VT,5000.0,67,30.390688790000002,335000.0,151953.44395000002,151.95344395,131000.0,59.42060047,0.86,1.895975454789947,1895.9754547899472,288000.0,1995,Vermont,Northeast,50,0.0,10.4,0.0,0.0,0.0,10.4
1000,VT,5000.0,77,34.926612490000004,385000.0,174633.06245,174.63306244999998,189000.0,85.72895792999999,0.87,1.918021681008435,1918.021681008435,335000.0,1994,Vermont,Northeast,50,,,,,,
1001,VT,6000.0,63,28.576319310000002,378000.0,171457.91586,171.45791585999999,200000.0,90.718474,0.75,1.6534669663865817,1653.4669663865818,284000.0,1992,Vermont,Northeast,50,,,,,,
1002,VT,6000.0,75,34.01942775,450000.0,204116.56650000002,204.1165665,198000.0,89.81128926,0.8,1.7636980974790206,1763.6980974790208,360000.0,1991,Vermont,Northeast,50,,,,,,
1003,VT,6000.0,82,37.19457434,492000.0,223167.44604,223.16744604,216000.0,97.97595192,0.67,1.47709715663868,1477.09715663868,330000.0,1993,Vermont,Northeast,50,,,,,,
1004,VT,3000.0,51,23.133210870000003,153000.0,69399.63261,69.39963261,46000.0,20.86524902,3.89,8.575981998991738,8575.981998991738,595000.0,2013,Vermont,Northeast,50,1389.4,114.2,245.0,135.6,94.3,1978.5
1005,VT,3000.0,58,26.30835746,174000.0,78925.07238,78.92507238,61000.0,27.66913457,4.89,10.780604620840512,10780.604620840513,851000.0,2014,Vermont,Northeast,50,1517.8,209.5,176.0,50.7,57.0,2011.0
1006,VT,4000.0,43,19.50447191,172000.0,78017.88764,78.01788764,43000.0,19.50447191,2.31,5.092678256470672,5092.678256470673,397000.0,2011,Vermont,Northeast,50,359.3,75.9,130.6,50.6,129.3,745.7
1007,VT,4000.0,60,27.2155422,240000.0,108862.1688,108.86216879999999,53000.0,24.04039561,2.39,5.269048066218574,5269.048066218575,574000.0,2012,Vermont,Northeast,50,510.0,72.9,80.6,42.2,93.8,799.5
1008,VT,4000.0,65,29.48350405,260000.0,117934.01620000001,117.9340162,73000.0,33.11224301,3.1,6.834330127731205,6834.330127731206,806000.0,2010,Vermont,Northeast,50,304.0,113.1,188.7,155.7,81.7,843.2
1009,VT,5000.0,49,22.22602613,245000.0,111130.13065,111.13013065,69000.0,31.29787353,2.01,4.431291469916038,4431.291469916039,492000.0,2009,Vermont,Northeast,50,229.7,85.6,146.8,22.8,149.8,634.7
1010,VT,5000.0,52,23.586803240000002,260000.0,117934.01620000001,117.9340162,62000.0,28.12272694,4.23,9.325553690420323,9325.553690420324,1100000.0,2015,Vermont,Northeast,50,0.0,80.6,18.9,49.0,69.4,217.9
1011,VT,5000.0,64,29.02991168,320000.0,145149.5584,145.1495584,96000.0,43.54486752,1.7,3.7478584571429185,3747.8584571429187,544000.0,2007,Vermont,Northeast,50,70.4,77.2,758.4,77.0,36.7,1019.7
1012,VT,5000.0,66,29.937096420000003,330000.0,149685.4821,149.6854821,119000.0,53.97749203,2.2,4.850169768067307,4850.169768067307,726000.0,2008,Vermont,Northeast,50,201.1,125.9,62.1,57.9,65.0,512.0
1013,VT,6000.0,52,23.586803240000002,312000.0,141520.81944000002,141.52081944,69000.0,31.29787353,3.64,8.024826343529543,8024.826343529545,1136000.0,2016,Vermont,Northeast,50,0.0,39.7,21.8,51.5,0.0,113.0
1014,VT,6000.0,56,25.40117272,336000.0,152407.03632,152.40703632,144000.0,65.31730128,1.2,2.6455471462185307,2645.547146218531,403000.0,2006,Vermont,Northeast,50,395.1,49.9,15.2,54.8,168.0,683.0
1015,VT,6000.0,64,29.02991168,384000.0,174179.47008,174.17947008,207000.0,93.89362059,0.85,1.8739292285714593,1873.9292285714594,326000.0,1998,Vermont,Northeast,50,0.0,3.2,0.0,0.0,0.0,3.2
1016,VT,6000.0,66,29.937096420000003,396000.0,179622.57852,179.62257852,222000.0,100.69750614,0.63,1.3889122517647288,1388.9122517647288,249000.0,1999,Vermont,Northeast,50,0.0,14.4,0.0,0.0,0.0,14.4
1017,VT,6000.0,68,30.84428116,408000.0,185065.68696000002,185.06568696,192000.0,87.08973504,1.51,3.3289801589916515,3328.9801589916515,616000.0,2004,Vermont,Northeast,50,92.2,185.9,7.5,3.9,17.8,307.3
1018,VT,6000.0,91,41.276905670000005,546000.0,247661.43402000002,247.66143402,169000.0,76.65711053,1.12,2.469177336470629,2469.177336470629,612000.0,2005,Vermont,Northeast,50,33.4,937.5,112.7,134.9,101.2,1319.7
1019,VT,7000.0,45,20.41165665,315000.0,142881.59655000002,142.88159654999998,120000.0,54.431084399999996,4.17,9.193276333109395,9193.276333109396,1314000.0,2017,Vermont,Northeast,50,,,,,,
1020,VT,7000.0,59,26.761949830000002,413000.0,187333.64881,187.33364881,211000.0,95.70799007,0.68,1.4991433828571676,1499.1433828571678,281000.0,2000,Vermont,Northeast,50,0.0,41.6,0.0,0.0,0.0,41.6
1021,VT,7000.0,81,36.74098197,567000.0,257186.87379,257.18687379,249000.0,112.94450013,0.92,2.028252812100874,2028.2528121008738,522000.0,2001,Vermont,Northeast,50,0.0,69.8,0.0,0.0,0.0,69.8
1022,VT,7000.0,83,37.648166710000005,581000.0,263537.16697,263.53716697,163000.0,73.93555631,1.96,4.3210603388236,4321.0603388236,1139000.0,2003,Vermont,Northeast,50,0.0,21.0,1.9,0.0,0.0,22.9
1023,VT,7000.0,89,40.36972093,623000.0,282588.04651,282.58804650999997,274000.0,124.28430938,1.2,2.6455471462185307,2645.547146218531,748000.0,2002,Vermont,Northeast,50,0.0,37.8,1.9,0.0,0.0,39.7
1024,WA,57000.0,58,26.30835746,3306000.0,1499576.37522,1499.57637522,1025000.0,464.93217925,0.9,1.9841603596638981,1984.1603596638984,2975000.0,1996,Washington,West,53,0.0,4718.4,0.0,0.0,0.0,4718.4
1025,WA,60000.0,45,20.41165665,2700000.0,1224699.399,1224.6993989999999,513000.0,232.69288581,0.61,1.344819799327753,1344.8197993277533,1647000.0,1993,Washington,West,53,,,,,,
1026,WA,60000.0,52,23.586803240000002,3120000.0,1415208.1944000002,1415.2081944,1498000.0,679.48137026,0.76,1.6755131926050695,1675.5131926050697,2371000.0,1997,Washington,West,53,0.0,16320.3,0.0,0.0,0.0,16320.3
1027,WA,60000.0,59,26.761949830000002,3540000.0,1605716.9898,1605.7169898,637000.0,288.93833969,0.57,1.256634894453802,1256.6348944538022,2018000.0,1995,Washington,West,53,0.0,3186.6,0.0,0.0,0.0,3186.6
1028,WA,60000.0,62,28.12272694,3720000.0,1687363.6164000002,1687.3636164,1265000.0,573.7943480499999,0.54,1.190496215798339,1190.496215798339,2009000.0,1994,Washington,West,53,0.0,943.2,0.0,0.0,0.0,943.2
1029,WA,80000.0,44,19.958064280000002,3520000.0,1596645.1424,1596.6451424,1197000.0,542.95006689,0.58,1.27868112067229,1278.6811206722898,2042000.0,1992,Washington,West,53,,,,,,
1030,WA,85000.0,42,19.05087954,3570000.0,1619324.7609,1619.3247609,678000.0,307.53562686,0.57,1.256634894453802,1256.6348944538022,2035000.0,1991,Washington,West,53,,,,,,
1031,WA,46000.0,44,19.958064280000002,2024000.0,918070.9568800001,918.0709568799999,648000.0,293.92785576,1.25,2.7557782773109696,2755.7782773109698,2530000.0,2007,Washington,West,53,2433.3,8497.6,1251.5,8455.8,1077.2,21715.4
1032,WA,48000.0,52,23.586803240000002,2496000.0,1132166.5555200002,1132.16655552,1048000.0,475.36480376,0.72,1.5873282877311183,1587.3282877311185,1797000.0,2001,Washington,West,53,0.0,6570.7,211.1,0.0,0.0,6781.8
1033,WA,49000.0,44,19.958064280000002,2156000.0,977945.1497200001,977.94514972,862000.0,390.99662294,1.51,3.3289801589916515,3328.9801589916515,3256000.0,2008,Washington,West,53,1424.6,5617.2,2020.9,6533.6,870.8,16467.1
1034,WA,49000.0,52,23.586803240000002,2548000.0,1155753.35876,1155.75335876,1605000.0,728.01575385,1.24,2.7337320510924816,2733.732051092482,3160000.0,2006,Washington,West,53,387.7,3184.9,708.9,6736.5,2202.6,13220.6
1035,WA,50000.0,51,23.133210870000003,2550000.0,1156660.5435000001,1156.6605435,561000.0,254.46531957,1.27,2.799870729747945,2799.8707297479455,3239000.0,2002,Washington,West,53,0.0,7068.2,717.5,1628.6,0.0,9414.3
1036,WA,51000.0,55,24.947580350000003,2805000.0,1272326.59785,1272.3265978499999,1935000.0,877.70123595,1.01,2.2266688480672636,2226.6688480672638,2833000.0,2005,Washington,West,53,3393.6,5273.1,4023.6,6638.4,1434.4,20763.1
1037,WA,52000.0,50,22.6796185,2600000.0,1179340.162,1179.340162,1170000.0,530.7030728999999,0.6,1.3227735731092654,1322.7735731092655,1560000.0,1999,Washington,West,53,0.0,3698.9,0.0,0.0,0.0,3698.9
1038,WA,52000.0,54,24.49398798,2808000.0,1273687.3749600002,1273.68737496,1151000.0,522.0848178699999,0.58,1.27868112067229,1278.6811206722898,1629000.0,2000,Washington,West,53,0.0,10588.6,0.0,0.0,0.0,10588.6
1039,WA,56000.0,63,28.576319310000002,3528000.0,1600273.88136,1600.27388136,1376000.0,624.14310112,0.98,2.1605301694118,2160.5301694118,3457000.0,2004,Washington,West,53,23.6,5227.5,1679.7,6923.3,1762.5,15616.6
1040,WA,58000.0,51,23.133210870000003,2958000.0,1341726.23046,1341.72623046,1361000.0,617.33921557,0.64,1.4109584779832165,1410.9584779832167,1893000.0,1998,Washington,West,53,0.0,24933.7,0.0,0.0,0.0,24933.7
1041,WA,58000.0,56,25.40117272,3248000.0,1473268.01776,1473.26801776,942000.0,427.28401254,1.46,3.2187490278992126,3218.7490278992127,4742000.0,2003,Washington,West,53,0.0,5527.7,1402.7,6656.6,0.0,13587.0
1042,WA,62000.0,41,18.59728717,2542000.0,1153031.8045400002,1153.03180454,1017000.0,461.30344028999997,2.38,5.2470018400000855,5247.001840000086,6050000.0,2012,Washington,West,53,4485.0,25521.0,11293.0,6504.0,754.1,48557.1
1043,WA,62000.0,44,19.958064280000002,2728000.0,1237399.98536,1237.39998536,1064000.0,482.62228168,1.58,3.483303742521066,3483.303742521066,4310000.0,2009,Washington,West,53,1633.3,11217.8,7777.0,5437.6,1717.3,27783.0
1044,WA,68000.0,44,19.958064280000002,2992000.0,1357148.37104,1357.14837104,1167000.0,529.34229579,2.61,5.754065043025304,5754.0650430253045,7809000.0,2014,Washington,West,53,3319.3,19598.3,12349.6,6223.8,2045.0,43536.0
1045,WA,69000.0,39,17.69010243,2691000.0,1220617.06767,1220.6170676699999,1023000.0,464.02499451,2.3,5.070632030252184,5070.632030252184,6189000.0,2013,Washington,West,53,4413.2,17842.4,14776.1,4190.6,4273.2,45495.5
1046,WA,71000.0,37,16.78291769,2627000.0,1191587.15599,1191.58715599,1077000.0,488.51898249,1.57,3.461257516302578,3461.257516302578,4124000.0,2010,Washington,West,53,1046.9,15741.2,6492.3,4465.9,2398.2,30144.5
1047,WA,71000.0,38,17.23651006,2698000.0,1223792.21426,1223.79221426,836000.0,379.20322132,1.93,4.2549216601681366,4254.921660168137,5207000.0,2011,Washington,West,53,5530.4,13205.8,14840.0,3141.8,2379.3,39097.3
1048,WA,73000.0,44,19.958064280000002,3212000.0,1456938.6924400001,1456.93869244,1221000.0,553.83628377,1.8,3.9683207193277963,3968.3207193277967,5782000.0,2015,Washington,West,53,419.9,20780.1,3198.6,6707.3,611.9,31717.8
1049,WA,77000.0,45,20.41165665,3465000.0,1571697.56205,1571.69756205,1594000.0,723.02623778,2.25,4.960400899159746,4960.400899159746,7796000.0,2017,Washington,West,53,,,,,,
1050,WA,84000.0,35,15.875732950000002,2940000.0,1333561.5678,1333.5615678,412000.0,186.88005644,1.99,4.387199017479063,4387.1990174790635,5851000.0,2016,Washington,West,53,3280.3,13275.1,4947.3,6453.8,64.0,28020.5
1051,WI,69000.0,78,35.38020486,5382000.0,2441234.13534,2441.2341353399997,2422000.0,1098.60072014,0.9,1.9841603596638981,1984.1603596638984,4844000.0,1996,Wisconsin,Midwest,55,0.0,4545.6,0.0,0.0,0.0,4545.6
1052,WI,73000.0,79,35.83379723,5767000.0,2615867.19779,2615.86719779,2134000.0,967.96611758,0.7,1.5432358352941429,1543.235835294143,4037000.0,1995,Wisconsin,Midwest,55,0.0,894.0,0.0,0.0,0.0,894.0
1053,WI,75000.0,71,32.20505827,5325000.0,2415379.37025,2415.3793702499997,1864000.0,845.49617768,0.6,1.3227735731092654,1322.7735731092655,3195000.0,1994,Wisconsin,Midwest,55,,,,,,
1054,WI,79000.0,60,27.2155422,4740000.0,2150027.8338,2150.0278338,2797000.0,1268.69785889,0.9,1.9841603596638981,1984.1603596638984,4266000.0,1997,Wisconsin,Midwest,55,0.0,4965.0,0.0,0.0,0.0,4965.0
1055,WI,100000.0,82,37.19457434,8200000.0,3719457.4340000004,3719.457434,4100000.0,1859.728717,0.59,1.3007273468907776,1300.7273468907777,4838000.0,1993,Wisconsin,Midwest,55,,,,,,
1056,WI,105000.0,66,29.937096420000003,6930000.0,3143395.1241,3143.3951241,1525000.0,691.72836425,0.58,1.27868112067229,1278.6811206722898,4019000.0,1992,Wisconsin,Midwest,55,,,,,,
1057,WI,110000.0,67,30.390688790000002,7370000.0,3342975.7669,3342.9757669,1843000.0,835.97073791,0.56,1.2345886682353144,1234.5886682353146,4127000.0,1991,Wisconsin,Midwest,55,,,,,,
1058,WI,52000.0,67,30.390688790000002,3484000.0,1580315.8170800002,1580.31581708,1603000.0,727.10856911,2.43,5.357232971092525,5357.232971092526,8466000.0,2015,Wisconsin,Midwest,55,937.5,3301.6,7233.8,679.4,0.0,12152.3
1059,WI,53000.0,54,24.49398798,2862000.0,1298181.3629400001,1298.1813629399999,1030000.0,467.2001411,2.38,5.2470018400000855,5247.001840000086,6812000.0,2014,Wisconsin,Midwest,55,48908.5,9756.5,22715.0,292.0,0.0,81672.0
1060,WI,53000.0,56,25.40117272,2968000.0,1346262.1541600002,1346.26215416,683000.0,309.80358871,2.77,6.1068046625211085,6106.804662521109,8221000.0,2017,Wisconsin,Midwest,55,,,,,,
1061,WI,54000.0,62,28.12272694,3348000.0,1518627.2547600002,1518.62725476,1205000.0,546.57880585,2.67,5.886342400336231,5886.342400336232,8939000.0,2016,Wisconsin,Midwest,55,459.5,4535.9,1706.2,580.0,0.0,7281.6
1062,WI,57000.0,63,28.576319310000002,3591000.0,1628850.2006700002,1628.85020067,1508000.0,684.01729396,1.89,4.166736755294186,4166.736755294186,6787000.0,2011,Wisconsin,Midwest,55,24781.5,6481.0,14983.6,73.6,0.0,46319.7
1063,WI,58000.0,80,36.287389600000004,4640000.0,2104668.5968,2104.6685968,2366000.0,1073.19954742,1.5,3.3069339327731635,3306.9339327731636,6960000.0,2008,Wisconsin,Midwest,55,19831.9,9206.2,11522.2,9.1,0.0,40569.4
1064,WI,59000.0,60,27.2155422,3540000.0,1605716.9898,1605.7169898,1558000.0,706.69691246,2.38,5.2470018400000855,5247.001840000086,8425000.0,2013,Wisconsin,Midwest,55,51622.8,9692.6,16506.0,226.8,0.0,78048.2
1065,WI,60000.0,69,31.29787353,4140000.0,1877872.4118000001,1877.8724118,1863000.0,845.0425853099999,2.05,4.51947637478999,4519.47637478999,8487000.0,2012,Wisconsin,Midwest,55,34275.8,12434.9,18072.8,411.3,0.0,65194.8
1066,WI,60000.0,84,38.10175908,5040000.0,2286105.5448000003,2286.1055447999997,3024000.0,1371.6633268799999,1.22,2.689639598655506,2689.6395986555067,6149000.0,2007,Wisconsin,Midwest,55,11492.4,4137.0,7236.8,42.1,0.0,22908.3
1067,WI,63000.0,60,27.2155422,3780000.0,1714579.1586000002,1714.5791586,1588000.0,720.30468356,1.58,3.483303742521066,3483.303742521066,5972000.0,2009,Wisconsin,Midwest,55,17591.6,9564.6,18956.0,64.7,0.0,46176.9
1068,WI,64000.0,64,29.02991168,4096000.0,1857914.34752,1857.9143475199999,1556000.0,705.78972772,1.68,3.703766004705943,3703.7660047059435,6881000.0,2010,Wisconsin,Midwest,55,18832.0,8568.4,14277.6,92.4,0.0,41770.4
1069,WI,64000.0,83,37.648166710000005,5312000.0,2409482.6694400003,2409.48266944,2922000.0,1325.39690514,1.14,2.513269788907604,2513.2697889076044,6056000.0,2005,Wisconsin,Midwest,55,8211.9,4763.9,3063.0,1123.7,0.0,17162.5
1070,WI,64000.0,93,42.18409041,5952000.0,2699781.7862400003,2699.7817862399997,2500000.0,1133.980925,1.12,2.469177336470629,2469.177336470629,6666000.0,2006,Wisconsin,Midwest,55,8449.8,4313.0,7194.5,222.7,0.0,20180.0
1071,WI,67000.0,81,36.74098197,5427000.0,2461645.7919900003,2461.64579199,3419000.0,1550.83231303,0.82,1.8077905499159959,1807.790549915996,4450000.0,2001,Wisconsin,Midwest,55,0.0,6284.4,29.1,0.0,0.0,6313.5
1072,WI,68000.0,86,39.00894382,5848000.0,2652608.17976,2652.60817976,2632000.0,1193.85511784,1.19,2.6235009200000428,2623.500920000043,6959000.0,2004,Wisconsin,Midwest,55,2434.3,8487.0,1680.6,0.0,0.0,12601.9
1073,WI,70000.0,95,43.09127515,6650000.0,3016389.2605000003,3016.3892605,2461000.0,1116.29082257,1.34,2.95419431327736,2954.19431327736,8911000.0,2002,Wisconsin,Midwest,55,0.0,3654.8,680.9,0.0,0.0,4335.7
